PROJECT_ID,SHIPMENT_NUMBER,CARRIER_DISPLAY_ID,VEHICLE_SIZE,VEHICLE_BUILD_UP,FIRST_COLLECTION_POST_CODE,LAST_DELIVERY_POST_CODE,FIRST_COLLECTION_LATITUDE,FIRST_COLLECTION_LONGITUDE,LAST_DELIVERY_LATITUDE,LAST_DELIVERY_LONGITUDE,FIRST_COLLECTION_SCHEDULE_EARLIEST,FIRST_COLLECTION_SCHEDULE_LATEST,LAST_DELIVERY_SCHEDULE_EARLIEST,LAST_DELIVERY_SCHEDULE_LATEST
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231210-272009,CAUK000390,Tractor Unit,Box 44ft,BD5 8LZ,ME13 7TW,53.767302,-1.746560,51.328048,0.877608,2023-12-13T15:20:00.000Z,2023-12-13T17:00:00.000Z,2023-12-14T06:00:00.000Z,2023-12-14T08:56:00.000Z
872e72c8-dd37-43fe-820c-ff962d398840,SEZHUK-231110-261679,CAUK000310,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,DA18 4AG,52.800481,-1.663328,51.497213,0.142124,2023-11-14T09:00:00.000Z,2023-11-14T10:00:00.000Z,2023-11-14T15:30:00.000Z,2023-11-14T16:30:00.000Z
e19e9bf3-fad9-4795-8489-1f89296f40dd,SEZHUK-231020-255162,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,M28 2LX,LE19 1WY,53.514337,-2.355945,52.601991,-1.190434,2023-10-23T10:00:00.000Z,2023-10-23T10:30:00.000Z,2023-10-23T16:30:00.000Z,2023-10-23T17:00:00.000Z
3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231117-263757,CAUK000854,Tractor Unit,Curtain-Side 13.6M Trailer,WA7 4HP,AB10 7AY,53.324964,-2.758291,57.121283,-2.126269,2023-11-20T07:00:00.000Z,2023-11-20T14:00:00.000Z,2023-11-21T14:02:00.000Z,2023-11-21T14:30:00.000Z
66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231020-254980,CAUK001009,3.5T Van,LWB Van,NE11 0JY,DE74 2TR,54.922706,-1.607332,52.829374,-1.332134,2023-11-02T17:25:00.000Z,2023-11-02T18:25:00.000Z,2023-11-02T21:10:00.000Z,2023-11-02T22:10:00.000Z
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231204-269427,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3FY,51.785961,-2.619676,53.293393,-1.074008,2023-12-05T20:02:00.000Z,2023-12-05T20:32:00.000Z,2023-12-06T02:30:00.000Z,2023-12-06T03:00:00.000Z
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231012-252442,CAUK000912,3.5 T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-10-20T03:15:00.000Z,2023-10-20T03:45:00.000Z,2023-10-20T05:00:00.000Z,2023-10-20T05:30:00.000Z
4eac100d-9434-415f-9e91-9be5da145d19,SEZHUK-231211-272252,CAUK000310,Tractor Unit,Tractor Only,PE12 6EW,CV8 3ED,52.782850,-0.124795,52.371658,-1.452326,2023-12-18T15:30:00.000Z,2023-12-18T16:30:00.000Z,2023-12-18T18:30:00.000Z,2023-12-18T19:30:00.000Z
9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-231102-258547,CAUK001022,3.5T Van,LWB Van,SL3 0BB,E1W 2DA,51.470809,-0.514738,51.508022,-0.057110,2023-11-17T05:45:00.000Z,2023-11-17T06:45:00.000Z,2023-11-17T08:15:00.000Z,2023-11-17T09:15:00.000Z
433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231019-254458,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-10-29T03:15:00.000Z,2023-10-29T03:45:00.000Z,2023-10-29T05:00:00.000Z,2023-10-29T05:30:00.000Z
63f8c121-3f15-4468-8891-69a44c41fbf0,SEZHUK-231130-268033,CAUK000192,Tractor Unit,Curtain-Side 13.6M Trailer,PR5 0XD,S9 1XT,53.761551,-2.616875,53.401187,-1.405811,2023-12-04T14:00:00.000Z,2023-12-04T15:00:00.000Z,2023-12-05T10:00:00.000Z,2023-12-05T11:00:00.000Z
e19e9bf3-fad9-4795-8489-1f89296f40dd,SEZHUK-231108-260739,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,LE19 1WY,SE7 7AL,52.601576,-1.188160,51.487222,0.026782,2023-11-09T07:45:00.000Z,2023-11-09T08:15:00.000Z,2023-11-09T21:30:00.000Z,2023-11-09T22:00:00.000Z
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231220-276090,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-21T18:00:00.000Z,2023-12-21T19:00:00.000Z,2023-12-22T00:00:00.000Z,2023-12-22T00:30:00.000Z
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231205-269732,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-06T23:00:00.000Z,2023-12-06T23:30:00.000Z,2023-12-07T05:30:00.000Z,2023-12-07T06:00:00.000Z
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231220-276113,CAUK000370,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-21T12:00:00.000Z,2023-12-21T13:00:00.000Z,2023-12-21T18:30:00.000Z,2023-12-21T19:00:00.000Z
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231211-272329,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-12T18:30:00.000Z,2023-12-12T19:30:00.000Z,2023-12-13T01:00:00.000Z,2023-12-13T01:30:00.000Z
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231126-266599,CAUK001068,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763558,-1.739636,51.398851,-1.231993,2023-11-30T00:20:00.000Z,2023-11-30T02:00:01.000Z,2023-11-30T07:37:00.000Z,2023-11-30T10:33:01.000Z
433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231122-265313,CAUK000912,3.5T Van,Box,S35 2PW,LS27 0FU,53.476537,-1.471065,53.734398,-1.604189,2023-11-30T03:15:00.000Z,2023-11-30T03:45:00.000Z,2023-11-30T05:00:00.000Z,2023-11-30T05:30:00.000Z
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231221-276277,CAUK000250,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,DONABATE,53.293393,-1.074008,53.483755,-6.138690,2023-12-22T06:00:00.000Z,2023-12-22T06:59:00.000Z,2023-12-28T13:55:00.000Z,2023-12-28T14:25:00.000Z
4eac100d-9434-415f-9e91-9be5da145d19,SEZHUK-231211-272253,CAUK000310,Tractor Unit,Tractor Only,PE12 6EW,CV8 3ED,52.782850,-0.124795,52.371658,-1.452326,2023-12-19T15:30:00.000Z,2023-12-19T16:30:00.000Z,2023-12-19T18:30:00.000Z,2023-12-19T19:30:00.000Z
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231223-276623,CAUK000863,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.764125,-1.740145,51.771841,-0.439918,2023-12-24T03:20:00.000Z,2023-12-24T05:00:00.000Z,2023-12-24T09:51:00.000Z,2023-12-24T12:46:00.000Z
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231213-272953,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-14T13:00:00.000Z,2023-12-14T14:00:00.000Z,2023-12-14T19:30:00.000Z,2023-12-14T20:00:00.000Z
7369cda1-1d0c-42c5-be31-cf18efe77ddb,SEZHUK-231120-264745,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,LS11 5LX,BS16 3SB,53.767204,-1.547784,51.476091,-2.527994,2023-11-21T04:00:00.000Z,2023-11-21T04:30:00.000Z,2023-11-21T11:30:00.000Z,2023-11-21T12:00:00.000Z
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231129-267429,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3FY,51.785961,-2.619676,53.293393,-1.074008,2023-11-30T10:00:00.000Z,2023-11-30T10:30:00.000Z,2023-11-30T16:30:00.000Z,2023-11-30T17:00:00.000Z
7369cda1-1d0c-42c5-be31-cf18efe77ddb,SEZHUK-231113-262575,CAUK000199,3.5 T Van,LWB Van,LS10 1SL,BL4 8NB,53.771668,-1.514934,53.536726,-2.388382,2023-11-14T07:00:00.000Z,2023-11-14T07:30:00.000Z,2023-11-14T08:30:00.000Z,2023-11-14T09:00:00.000Z
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231220-276128,CAUK000310,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-21T23:00:00.000Z,2023-12-22T00:00:00.000Z,2023-12-22T08:30:00.000Z,2023-12-22T09:30:00.000Z
40415fe3-e446-4d1e-b141-3698b0dc47f3,SEZHUK-231123-265675,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,RG24 8PD,NG7 2SD,51.279249,-1.072926,52.934662,-1.181471,2023-11-24T10:00:00.000Z,2023-11-24T10:30:00.000Z,2023-11-24T13:30:00.000Z,2023-11-24T14:00:00.000Z
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231130-268153,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,DA17 6JY,53.462845,-2.896967,51.502211,0.154551,2023-12-04T07:00:00.000Z,2023-12-04T07:01:00.000Z,2023-12-04T15:55:00.000Z,2023-12-04T16:25:00.000Z
d04c44f7-f1b2-466e-be15-e88ab9443f50,SEZHUK-231122-265137,CAUK000155,Tractor Unit,Box,RM9 6RS,EH54 8QX,51.530739,0.138456,55.901847,-3.583873,2023-11-27T11:00:00.000Z,2023-11-27T11:30:00.000Z,2023-11-28T08:00:00.000Z,2023-11-28T08:30:00.000Z
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231208-271729,CAUK000954,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-11T06:30:00.000Z,2023-12-11T07:30:00.000Z,2023-12-11T13:00:00.000Z,2023-12-11T13:30:00.000Z
3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231019-254236,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,TQ12 6GN,53.566639,-0.919839,50.559960,-3.669927,2023-10-20T06:00:00.000Z,2023-10-20T16:00:00.000Z,2023-10-23T11:31:00.000Z,2023-10-23T11:59:00.000Z
9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-231020-255007,CAUK001009,3.5T Van,LWB Van,SE14 5RW,DE74 2TR,51.507218,-0.127586,52.826322,-1.348973,2023-10-30T15:30:00.000Z,2023-10-30T16:30:00.000Z,2023-10-30T20:00:00.000Z,2023-10-30T21:00:00.000Z
40415fe3-e446-4d1e-b141-3698b0dc47f3,SEZHUK-231101-258215,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,HP22 5BL,B66 2LF,51.779657,-0.772897,52.498661,-1.952333,2023-11-02T09:00:00.000Z,2023-11-02T09:30:00.000Z,2023-11-02T13:30:00.000Z,2023-11-02T14:00:00.000Z
9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-231129-267437,CAUK001022,3.5T Van,LWB Van,E1W 2DA,SL3 0BB,51.508022,-0.057110,51.470809,-0.514738,2023-12-15T19:05:00.000Z,2023-12-15T20:05:00.000Z,2023-12-15T21:05:00.000Z,2023-12-15T22:05:00.000Z
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231030-257913,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,NP16 6UD,53.293393,-1.074008,51.614678,-2.674519,2023-10-31T13:00:00.000Z,2023-10-31T13:59:00.000Z,2023-11-03T12:30:00.000Z,2023-11-03T13:00:00.000Z
3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231023-255521,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,B66 2EP,53.566639,-0.919839,52.505100,-1.958912,2023-10-24T06:00:00.000Z,2023-10-24T18:00:00.000Z,2023-10-25T07:32:00.000Z,2023-10-25T08:00:00.000Z
192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231221-276181,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 2WT,CF72 8XX,52.800481,-1.663328,51.531942,-3.396527,2023-12-22T11:00:00.000Z,2023-12-27T07:30:00.000Z,2023-12-27T08:00:00.000Z,2023-12-27T08:30:00.000Z
e19e9bf3-fad9-4795-8489-1f89296f40dd,SEZHUK-231201-268992,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,SK13 2NU,LE19 1WY,53.483205,-1.924197,52.601991,-1.190434,2023-12-04T10:00:00.000Z,2023-12-04T10:30:00.000Z,2023-12-04T16:30:00.000Z,2023-12-04T17:00:00.000Z
9e78d49e-043c-4f19-af07-a116101abe0b,SEZHUK-231219-275483,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3EG,N17 0DX,53.295391,-1.066283,51.608244,-0.058421,2023-12-19T14:00:00.000Z,2023-12-19T14:41:00.000Z,2023-12-20T07:55:00.000Z,2023-12-20T08:47:00.000Z
40415fe3-e446-4d1e-b141-3698b0dc47f3,SEZHUK-231006-250608,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,PL7 5JY,DY9 7DP,50.386450,-4.020841,52.457769,-2.122196,2023-10-09T14:00:00.000Z,2023-10-09T14:30:00.000Z,2023-10-10T10:30:00.000Z,2023-10-10T11:00:00.000Z
40415fe3-e446-4d1e-b141-3698b0dc47f3,SEZHUK-231127-266687,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,BS35 4GG,BS11 9BT,51.552570,-2.653440,51.511084,-2.703002,2023-11-28T09:00:00.000Z,2023-11-28T09:30:00.000Z,2023-11-28T13:30:00.000Z,2023-11-28T14:00:00.000Z
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231122-265472,CAUK000116,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,SP4 7GQ,53.293393,-1.074008,51.175340,-1.753679,2023-11-23T14:00:00.000Z,2023-11-23T14:59:00.000Z,2023-11-24T07:55:00.000Z,2023-11-24T08:25:00.000Z
433732b1-4db6-4969-985d-710c0033eeb4,SEZHUK-231114-262925,CAUK000912,3.5T Van,Box,S35 2PW,LE3 8DX,53.476537,-1.471065,52.641456,-1.216005,2023-11-24T00:30:00.000Z,2023-11-24T01:00:00.000Z,2023-11-24T03:00:00.000Z,2023-11-24T03:30:00.000Z
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231211-272348,CAUK000116,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,SP4 7GQ,53.293393,-1.074008,51.175340,-1.753679,2023-12-13T10:00:00.000Z,2023-12-13T10:59:00.000Z,2023-12-13T19:55:00.000Z,2023-12-13T20:25:00.000Z
39a4e234-5d35-4d94-8e8a-b8bf6fe13953,SEZHUK-231120-264430,CAUK000155,Tractor Unit,Curtain Side,CV23 8BQ,ML1 4UY,52.334853,-1.180450,55.825996,-3.989714,2023-12-18T16:00:00.000Z,2023-12-18T17:00:00.000Z,2023-12-18T23:00:00.000Z,2023-12-18T23:59:00.000Z
40415fe3-e446-4d1e-b141-3698b0dc47f3,SEZHUK-231018-253942,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,BS35 4GG,DY9 7DP,51.552570,-2.653440,52.457769,-2.122196,2023-10-19T09:00:00.000Z,2023-10-19T09:30:00.000Z,2023-10-19T15:30:00.000Z,2023-10-19T16:00:00.000Z
3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231020-254730,CAUK000192,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,NP12 0PJ,53.566639,-0.919839,51.667325,-3.190283,2023-10-23T06:00:00.000Z,2023-10-23T14:00:00.000Z,2023-10-24T08:00:00.000Z,2023-10-24T15:59:00.000Z
7369cda1-1d0c-42c5-be31-cf18efe77ddb,SEZHUK-231120-264746,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,LS10 1SL,BS16 3SB,53.771668,-1.514934,51.476091,-2.527994,2023-11-21T06:00:00.000Z,2023-11-21T06:30:00.000Z,2023-11-21T13:00:00.000Z,2023-11-21T14:00:00.000Z
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231223-276731,CAUK000618,Tractor Unit,Box 44ft,BD5 8LZ,HP2 7PZ,53.764125,-1.740145,51.771841,-0.439918,2023-12-23T02:20:00.000Z,2023-12-23T04:00:00.000Z,2023-12-23T08:51:00.000Z,2023-12-23T11:46:00.000Z
4eac100d-9434-415f-9e91-9be5da145d19,SEZHUK-231207-271102,CAUK000310,Tractor Unit,Tractor Only,PE11 3BB,CV8 3ED,52.808288,-0.137778,52.371658,-1.452326,2023-12-14T16:30:00.000Z,2023-12-14T17:30:00.000Z,2023-12-14T19:30:00.000Z,2023-12-14T20:30:00.000Z
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231227-277003,CAUK000863,Tractor Unit,Curtain-Side 13.6M Trailer,GL3 4AJ,S80 3EG,51.843233,-2.170887,53.295391,-1.066283,2023-12-28T14:00:00.000Z,2023-12-28T15:00:00.000Z,2023-12-28T19:30:00.000Z,2023-12-28T20:00:00.000Z
e19e9bf3-fad9-4795-8489-1f89296f40dd,SEZHUK-231102-259098,CAUK000096,Tractor Unit,Curtain-Side 13.6M Trailer,OL15 8QF,LE19 1WY,53.634051,-2.114200,52.601991,-1.190434,2023-11-03T10:00:00.000Z,2023-11-03T10:30:00.000Z,2023-11-03T16:30:00.000Z,2023-11-03T17:00:00.000Z
c7051f08-8889-4b8c-85b7-09833a679b7e,SEZHUK-231219-275689,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,WS11 8JH,53.462845,-2.896967,52.678160,-2.003448,2023-12-20T09:00:00.000Z,2023-12-20T09:01:00.000Z,2023-12-21T06:55:00.000Z,2023-12-21T07:25:00.000Z
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231217-274947,CAUK001068,Tractor Unit,Box 44ft,BD5 8LZ,BS35 3UT,53.764125,-1.740145,51.602415,-2.522567,2023-12-19T01:20:00.000Z,2023-12-19T03:00:00.000Z,2023-12-19T08:15:00.000Z,2023-12-19T12:22:00.000Z
ee7cbc7b-4f14-44ac-9c6e-086d70a27141,SEZHUK-231204-269549,CAUK000282,Tractor Unit,Tractor Only 6x2,DN3 3FQ,DN3 3FQ,53.534344,-1.035929,53.534344,-1.035929,2023-12-05T06:00:00.000Z,2023-12-05T07:00:00.000Z,2023-12-05T17:00:00.000Z,2023-12-05T18:00:00.000Z
3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231102-258593,CAUK000029,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,TN14 7NN,53.566639,-0.919839,51.328538,0.118422,2023-11-03T06:00:00.000Z,2023-11-03T18:00:00.000Z,2023-11-03T08:00:00.000Z,2023-11-03T15:59:00.000Z
5456fcfa-5b0c-428e-b322-240d508b6660,SEZHUK-231209-271816,CAUK000689,Tractor Unit,Curtain-Side 13.6M Trailer,PE29 2XR,NP26 3TS,52.315672,-0.157664,51.571921,-2.862409,2023-12-11T08:00:00.000Z,2023-12-11T08:55:00.000Z,2023-12-11T18:00:00.000Z,2023-12-11T18:30:00.000Z
3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231215-274091,CAUK000029,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,B70 7RP,53.566639,-0.919839,52.513800,-1.996891,2023-12-18T06:00:00.000Z,2023-12-18T18:00:00.000Z,2023-12-19T08:32:00.000Z,2023-12-19T09:00:00.000Z
192cd5b5-978c-4681-b206-2f4d04e081ec,SEZHUK-231019-254383,CAUK000876,Tractor Unit,Curtain-Side 13.6M Trailer,DE14 1PT,BT26 6JJ,52.811918,-1.630808,54.474078,-6.104285,2023-10-20T10:00:00.000Z,2023-10-24T07:00:00.000Z,2023-10-24T07:30:00.000Z,2023-10-24T08:00:00.000Z
66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-230925-247275,CAUK001009,3.5T Van,LWB Van,BS32 0BF,DE74 2TR,51.546950,-2.551256,52.829374,-1.332134,2023-10-02T15:15:00.000Z,2023-10-02T16:15:00.000Z,2023-10-02T19:30:00.000Z,2023-10-02T20:30:00.000Z
39a4e234-5d35-4d94-8e8a-b8bf6fe13953,SEZHUK-231110-261690,CAUK000155,Tractor Unit,Curtain Side,CV23 8BQ,ML1 4UY,52.334853,-1.180450,55.825996,-3.989714,2023-11-22T16:00:00.000Z,2023-11-22T17:00:00.000Z,2023-11-22T23:00:00.000Z,2023-11-22T23:59:00.000Z
1efc40ea-69b6-473c-9fe1-afe97714399d,SEZHUK-231212-272815,CAUK000297,Tractor Unit,Curtain-Side 13.6M Trailer,SK14 4UQ,ST4 4FA,53.463078,-2.055857,52.983393,-2.181287,2023-12-13T10:00:00.000Z,2023-12-13T10:30:00.000Z,2023-12-13T16:30:00.000Z,2023-12-13T17:00:00.000Z
66a23663-0195-46f2-a5e4-da256bcba47b,SEZHUK-231002-249478,CAUK001009,3.5T Van,LWB Van,NE11 0JY,DE74 2TR,54.922706,-1.607332,52.829374,-1.332134,2023-10-12T17:25:00.000Z,2023-10-12T18:25:00.000Z,2023-10-12T21:10:00.000Z,2023-10-12T22:10:00.000Z
3371b762-7c32-44f3-a14e-bfb0a6f3d50b,SEZHUK-231215-274095,CAUK000029,Tractor Unit,Curtain-Side 13.6M Trailer,DN8 5TE,B49 6EP,53.566639,-0.919839,52.225527,-1.864252,2023-12-18T06:00:00.000Z,2023-12-18T18:00:00.000Z,2023-12-19T08:00:00.000Z,2023-12-19T15:59:00.000Z
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231025-256204,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,RG2 0PN,53.462845,-2.896967,51.419654,-0.973301,2023-10-26T14:00:00.000Z,2023-10-26T14:01:00.000Z,2023-10-27T08:25:00.000Z,2023-10-27T08:55:00.000Z
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231105-259726,CAUK000689,Tractor Unit,Box 44ft,BD5 8LZ,BS35 3UT,53.763771,-1.739326,51.602415,-2.522567,2023-11-08T00:01:00.000Z,2023-11-08T01:41:01.000Z,2023-11-08T06:56:00.000Z,2023-11-08T11:03:01.000Z
98d76108-ba01-441a-8425-641afdb920fb,SEZHUK-231018-254109,CAUK000490,Tractor Unit,Box,BD12 7ER,CW1 6FB,53.753295,-1.722689,53.087056,-2.416485,2023-10-25T16:00:00.000Z,2023-10-25T16:30:00.000Z,2023-10-25T19:00:00.000Z,2023-10-25T19:30:00.000Z
c7051f08-8889-4b8c-85b7-09833a679b7e,SEZHUK-231115-263023,CAUK000222,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,NN4 9BB,53.462845,-2.896967,52.215154,-0.947502,2023-11-16T17:00:00.000Z,2023-11-16T17:01:00.000Z,2023-11-17T08:35:00.000Z,2023-11-17T09:05:00.000Z
3244246f-e37c-4ba4-b9b3-61416a4449ae,SEZHUK-231023-255561,CAUK000250,Tractor Unit,Curtain-Side 13.6M Trailer,S80 3FY,ASHBOURNE,53.293393,-1.074008,53.523410,-6.410445,2023-10-24T06:00:00.000Z,2023-10-24T06:59:00.000Z,2023-10-26T06:55:00.000Z,2023-10-26T07:25:00.000Z
98d76108-ba01-441a-8425-641afdb920fb,SEZHUK-231106-259865,CAUK000155,Tractor Unit,Box,BD12 7ER,RG19 4BQ,53.753295,-1.722689,51.398689,-1.232386,2023-11-17T19:00:00.000Z,2023-11-17T19:30:00.000Z,2023-11-18T02:00:00.000Z,2023-11-18T02:30:00.000Z
518e364c-41d3-4cd1-8cd6-0401d20abb27,SEZHUK-231106-260024,CAUK000435,Tractor Unit,Temperature-Controlled,PE15 0UW,RG21 6AB,52.519390,-0.000971,51.269448,-1.103727,2023-11-16T01:30:00.000Z,2023-11-16T02:30:00.000Z,2023-11-16T06:00:00.000Z,2023-11-16T18:00:00.000Z
bad2a1c4-4cf3-4157-864f-ce161784831f,SEZHUK-231109-261315,CAUK000155,Tractor Unit,Curtain-Side 13.6M Trailer,L11 0JA,RM19 1ND,53.462845,-2.896967,51.480755,0.261461,2023-11-10T13:00:00.000Z,2023-11-10T13:01:00.000Z,2023-11-11T03:55:00.000Z,2023-11-11T04:25:00.000Z
7369cda1-1d0c-42c5-be31-cf18efe77ddb,SEZHUK-231005-250555,CAUK000115,Tractor Unit,Curtain-Side 13.6M Trailer,LS10 1SL,M17 1NH,53.771668,-1.514934,53.474750,-2.319686,2023-10-06T11:00:00.000Z,2023-10-06T11:30:00.000Z,2023-10-06T14:00:00.000Z,2023-10-06T15:00:00.000Z
2aac1ee1-5cab-42c8-9d2f-ec995a63c14f,SEZHUK-231215-274612,CAUK001047,Tractor Unit,Curtain-Side 13.6M Trailer,GL16 8JB,S80 3EG,51.785961,-2.619676,53.295391,-1.066283,2023-12-17T17:00:00.000Z,2023-12-17T18:00:00.000Z,2023-12-17T21:30:00.000Z,2023-12-17T22:00:00.000Z
e19e9bf3-fad9-4795-8489-1f89296f40dd,SEZHUK-231204-269569,CAUK000034,Tractor Unit,Curtain-Side 13.6M Trailer,SK16 4UG,LE19 1WY,53.467889,-2.096702,52.601991,-1.190434,2023-12-05T10:00:00.000Z,2023-12-05T10:30:00.000Z,2023-12-05T16:30:00.000Z,2023-12-05T17:00:00.000Z
eb7a9df0-4875-43d8-9060-c79c35eae2fb,SEZHUK-231119-264311,CAUK000766,Tractor Unit,Box 44ft,BD5 8LZ,RG19 4BQ,53.763558,-1.739636,51.398851,-1.231993,2023-11-24T21:20:00.000Z,2023-11-24T23:00:01.000Z,2023-11-25T06:00:00.000Z,2023-11-25T08:56:01.000Z
09585ac3-30ad-4115-b56c-878a25db4b76,SEZHUK-231212-272534,CAUK000034,Tractor Unit,Curtain Side,MK42 0PE,M11 4BD,52.119510,-0.429752,53.483017,-2.193588,2023-12-12T14:00:00.000Z,2023-12-12T15:00:00.000Z,2023-12-12T19:00:00.000Z,2023-12-12T20:00:00.000Z
9ee7906d-9c8f-4405-97f8-c7532926fd0f,SEZHUK-231206-270211,CAUK001022,3.5T Van,LWB Van,E1W 2DA,SL3 0BB,51.508022,-0.057110,51.470809,-0.514738,2023-12-19T19:05:00.000Z,2023-12-19T20:05:00.000Z,2023-12-19T21:05:00.000Z,2023-12-19T22:05:00.000Z
